Date_Time (LST/LDT), Event, Speed (knots)
3/8/18 16:18, slack,-
3/8/18 19:24, flood,0.4
3/8/18 22:12, slack,-
3/9/18 1:36, ebb,-0.3
3/9/18 4:48, slack,-
3/9/18 6:36, flood,0.2
3/9/18 8:42, slack,-
3/9/18 13:18, ebb,-0.6
3/9/18 17:12, slack,-
3/9/18 20:24, flood,0.4
3/9/18 23:30, slack,-
3/10/18 2:24, ebb,-0.3
3/10/18 6:12, slack,-
3/10/18 9:30, slack,-
3/10/18 14:06, ebb,-0.6
3/10/18 18:00, slack,-
3/10/18 21:24, flood,0.4
3/11/18 0:18, slack,-
3/11/18 4:12, ebb,-0.4
3/11/18 8:24, slack,-
3/11/18 11:36, slack,-
3/11/18 15:54, ebb,-0.5
3/11/18 19:54, slack,-
3/11/18 23:18, flood,0.4
3/12/18 1:54, slack,-
3/12/18 5:00, ebb,-0.4
3/12/18 9:12, slack,-
3/12/18 11:24, flood,0.2
3/12/18 12:54, slack,-
3/12/18 16:48, ebb,-0.5
3/12/18 20:42, slack,-
3/13/18 0:06, flood,0.4
3/13/18 2:24, slack,-
3/13/18 5:48, ebb,-0.5
3/13/18 9:54, slack,-
3/13/18 12:18, flood,0.3
3/13/18 13:54, slack,-
3/13/18 17:36, ebb,-0.5
3/13/18 21:24, slack,-
3/14/18 0:48, flood,0.5
3/14/18 3:06, slack,-
3/14/18 6:30, ebb,-0.5
3/14/18 10:36, slack,-
3/14/18 13:00, flood,0.4
3/14/18 14:48, slack,-
3/14/18 18:24, ebb,-0.6
3/14/18 22:18, slack,-
3/15/18 1:24, flood,0.5
3/15/18 3:48, slack,-
3/15/18 7:12, ebb,-0.6
3/15/18 11:18, slack,-
3/15/18 13:42, flood,0.4
3/15/18 15:42, slack,-
3/15/18 19:06, ebb,-0.7
3/15/18 23:06, slack,-
3/16/18 2:06, flood,0.6
3/16/18 4:36, slack,-
3/16/18 8:00, ebb,-0.6
3/16/18 12:00, slack,-
3/16/18 14:24, flood,0.5
3/16/18 16:30, slack,-
3/16/18 19:48, ebb,-0.7
3/16/18 23:54, slack,-
3/17/18 2:48, flood,0.7
3/17/18 5:18, slack,-
3/17/18 8:54, ebb,-0.6
3/17/18 12:36, slack,-
3/17/18 15:12, flood,0.6
3/17/18 17:18, slack,-
3/17/18 20:42, ebb,-0.8
3/18/18 0:36, slack,-
3/18/18 3:30, flood,0.7
3/18/18 6:00, slack,-
3/18/18 9:48, ebb,-0.6
3/18/18 13:24, slack,-
3/18/18 15:54, flood,0.7
3/18/18 18:12, slack,-
3/18/18 21:42, ebb,-0.8
3/19/18 1:24, slack,-
3/19/18 4:12, flood,0.7
3/19/18 6:42, slack,-
3/19/18 10:36, ebb,-0.7
3/19/18 14:06, slack,-
3/19/18 16:42, flood,0.7
3/19/18 19:06, slack,-
3/19/18 22:42, ebb,-0.7
3/20/18 2:18, slack,-
3/20/18 4:48, flood,0.7
3/20/18 7:18, slack,-
3/20/18 11:18, ebb,-0.7
3/20/18 14:54, slack,-
3/20/18 17:30, flood,0.7
3/20/18 20:00, slack,-
3/20/18 23:42, ebb,-0.6
3/21/18 3:12, slack,-
3/21/18 5:30, flood,0.6
3/21/18 7:54, slack,-
3/21/18 12:06, ebb,-0.7
3/21/18 15:48, slack,-
3/21/18 18:24, flood,0.7
3/21/18 21:06, slack,-
3/22/18 0:48, ebb,-0.5
3/22/18 4:06, slack,-
3/22/18 6:12, flood,0.4
3/22/18 8:30, slack,-
3/22/18 13:06, ebb,-0.7
3/22/18 16:42, slack,-
3/22/18 19:30, flood,0.7
3/22/18 22:18, slack,-
3/23/18 2:00, ebb,-0.5
3/23/18 5:12, slack,-
3/23/18 7:12, flood,0.3
3/23/18 9:24, slack,-
3/23/18 14:12, ebb,-0.7
3/23/18 17:48, slack,-
3/23/18 20:36, flood,0.6
3/23/18 23:36, slack,-
3/24/18 3:00, ebb,-0.4
3/24/18 6:24, slack,-
3/24/18 8:30, flood,0.3
3/24/18 10:24, slack,-
3/24/18 15:06, ebb,-0.7
3/24/18 18:54, slack,-
3/24/18 21:42, flood,0.6
3/25/18 0:48, slack,-
3/25/18 3:54, ebb,-0.5
3/25/18 7:36, slack,-
3/25/18 9:48, flood,0.3
3/25/18 11:42, slack,-
3/25/18 16:06, ebb,-0.6
3/25/18 20:00, slack,-
3/25/18 22:42, flood,0.6
3/26/18 1:42, slack,-
3/26/18 4:42, ebb,-0.5
3/26/18 8:42, slack,-
3/26/18 11:00, flood,0.4
3/26/18 13:00, slack,-
3/26/18 16:54, ebb,-0.6
3/26/18 20:54, slack,-
3/26/18 23:42, flood,0.7
3/27/18 2:24, slack,-
3/27/18 5:30, ebb,-0.6
3/27/18 9:36, slack,-
3/27/18 12:00, flood,0.5
3/27/18 14:06, slack,-
3/27/18 17:48, ebb,-0.7
3/27/18 21:48, slack,-
3/28/18 0:30, flood,0.7
3/28/18 3:06, slack,-
